time,longitude,latitude,speed
1533446445,-122.03184788983141,37.384583265936435,8.836565096952908
1533446447,-122.0317957795562,37.38473653187289,8.836565096952908
1533446449,-122.03174366917456,37.384889797809336,8.836565096952908
1533446451,-122.03173,37.38493,8.836565096952908
1533446453,-122.03168137269286,37.3850839869515,8.836565096952908
1533446455,-122.03163274528583,37.385237973902996,8.836565096952908
1533446457,-122.03161,37.38531,8.836565096952908
1533446459,-122.03155728181723,37.385463134737,8.836565096952908
1533446461,-122.03150456352682,37.38561626947399,8.836565096952908
1533446463,-122.03145184512869,37.385769404210976,8.836565096952908
1533446465,-122.0314,37.38592000000001,8.836565096952908
1533446467,-122.03135076333432,37.38607386478395,8.836565096952908
1533446469,-122.03132,37.38617,8.836565096952908
1533446471,-122.03126677431852,37.386323023997456,8.836565096952908
1533446473,-122.03124,37.3864,8.836565096952908
1533446475,-122.03118884440892,37.38655346911767,8.836565096952908
1533446477,-122.03113768871314,37.386706938235335,8.836565096952908
1533446479,-122.03108653291271,37.386860407353,8.836565096952908
1533446481,-122.03103537700748,37.387013876470654,8.836565096952908
1533446483,-122.03098422099754,37.387167345588324,8.836565096952908
1533446485,-122.0309330648829,37.387320814705966,8.836565096952908
1533446487,-122.03088190866356,37.387474283823636,8.836565096952908
1533446489,-122.03083075233944,37.38762775294129,8.836565096952908
1533446491,-122.03081999999999,37.38766,8.836565096952908
1533446493,-122.03077366988829,37.38781443380231,8.836565096952908
1533446495,-122.03076,37.387859999999996,8.836565096952908
1533446497,-122.03071366988165,37.388014433824466,8.836565096952908
1533446499,-122.0307,37.388059999999996,8.836565096952908
1533446501,-122.030653669875,37.3882144338466,8.836565096952908
1533446503,-122.03063999999999,37.388259999999995,8.836565096952908
1533446505,-122.03059968636774,37.38841549568125,8.836565096952908
1533446507,-122.03057,37.388529999999996,8.836565096952908
1533446509,-122.03054010040822,37.38868697296921,8.836565096952908
1533446511,-122.03053,37.38874000000001,8.836565096952908
1533446513,-122.0304910704516,37.388895718202654,8.836565096952908
1533446515,-122.03049,37.3889,8.836565096952908
1533446517,-122.03047025210206,37.389057983188074,8.836565096952908
1533446519,-122.03047,37.38906,8.836565096952908
1533446521,-122.03044847682614,37.3892178367404,8.836565096952908
1533446523,-122.03044,37.38928000000001,8.836565096952908
1533446525,-122.0304219303383,37.38943810994639,8.836565096952908
1533446527,-122.0304038606385,37.38959621989278,8.836565096952908
1533446529,-122.0304,37.38963,8.836565096952908
1533446531,-122.03037376896236,37.38978738652804,8.836565096952908
1533446533,-122.03035,37.38993,8.836565096952908
1533446535,-122.03033334652359,37.39008820809301,8.836565096952908
1533446537,-122.03033,37.39012,8.836565096952908
1533446539,-122.03030010039402,37.390276973043754,8.836565096952908
1533446541,-122.03029,37.39033000000001,8.836565096952908
1533446543,-122.03025616907757,37.390486468468495,8.836565096952908
1533446545,-122.03022233808451,37.39064293693698,8.836565096952908
1533446547,-122.03021,37.3907,8.836565096952908
1533446549,-122.0301694461806,37.39085545646561,8.836565096952908
1533446551,-122.03015,37.39093,8.836565096952908
1533446553,-122.03010137234276,37.391083987657545,8.836565096952908
1533446555,-122.03009000000002,37.39112,8.836565096952908
1533446557,-122.03004137233545,37.39127398768064,8.836565096952908
1533446559,-122.03003,37.39131,8.836565096952908
1533446561,-122.0299757792977,37.39146280413056,8.836565096952908
1533446563,-122.02992155848484,37.391615608261105,8.836565096952908
1533446565,-122.02991999999999,37.39162,8.836565096952908
1533446567,-122.02986720076441,37.39177311807335,8.836565096952908
1533446569,-122.02982000000002,37.391909999999996,8.836565096952908
1533446571,-122.02977137242478,37.392063987800604,8.836565096952908
1533446573,-122.02972274474962,37.392217975601184,8.836565096952908
1533446575,-122.0297,37.39229,8.836565096952908
1533446577,-122.02964988503713,37.39244368653522,8.836565096952908
1533446579,-122.02959976997153,37.39259737307045,8.836565096952908
1533446581,-122.02955,37.39275000000001,8.836565096952908
1533446583,-122.02950216229715,37.39290414399701,8.836565096952908
1533446585,-122.02946,37.393040000000006,8.836565096952908
1533446587,-122.02940604787015,37.39319286440415,8.836565096952908
1533446589,-122.0294,37.393209999999996,8.836565096952908
1533446591,-122.02934411131605,37.39336242463221,8.836565096952908
1533446593,-122.02928822251845,37.393514849264406,8.836565096952908
1533446595,-122.02923233360724,37.39366727389662,8.836565096952908
1533446597,-122.02918,37.393809999999995,8.836565096952908
1533446599,-122.02913113057065,37.39396393971133,8.836565096952908
1533446601,-122.02908226104091,37.39411787942268,8.836565096952908
1533446603,-122.02903339141085,37.394271819134005,8.836565096952908
1533446605,-122.02898452168041,37.39442575884535,8.836565096952908
1533446607,-122.02898,37.39444,8.836565096952908
1533446609,-122.02892604779673,37.394592864612285,8.836565096952908
1533446611,-122.02892,37.39461,8.836565096952908
1533446613,-122.02887576520071,37.394764821914336,8.836565096952908
1533446615,-122.02886,37.39482,8.836565096952908
1533446617,-122.028808843379,37.39497347010996,8.836565096952908
1533446619,-122.02877,37.39509,8.836565096952908
1533446621,-122.02871646499152,37.39524295726674,8.836565096952908
1533446623,-122.0287,37.39529,8.836565096952908
1533446625,-122.02865453057746,37.39544459606921,8.836565096952908
1533446627,-122.02865,37.39546,8.836565096952908
1533446629,-122.02860721946308,37.39561507973228,8.836565096952908
1533446631,-122.02857000000002,37.39575,8.836565096952908
1533446633,-122.02852343802056,37.39590439072928,8.836565096952908
1533446635,-122.02847687594515,37.396058781458564,8.836565096952908
1533446637,-122.02843031377388,37.39621317218784,8.836565096952908
1533446639,-122.02838375150664,37.396367562917106,8.836565096952908
1533446641,-122.02838,37.39638,8.836565096952908
1533446643,-122.02833693604099,37.396535030305415,8.836565096952908
1533446645,-122.02833,37.39656,8.836565096952908
1533446647,-122.02829164723562,37.39671580915226,8.836565096952908
1533446649,-122.02825329439156,37.3968716183045,8.836565096952908
1533446651,-122.02821494146771,37.397027427456756,8.836565096952908
1533446653,-122.02817658846412,37.397183236609,8.836565096952908
1533446655,-122.02816999999999,37.39721,8.836565096952908
1533446657,-122.02812938812383,37.397365447479686,8.836565096952908
1533446659,-122.02808877616344,37.39752089495936,8.836565096952908
1533446661,-122.02804816411872,37.39767634243904,8.836565096952908
1533446663,-122.02800755198984,37.39783178991871,8.836565096952908
1533446665,-122.02796693977665,37.397987237398404,8.836565096952908
1533446667,-122.02792632747929,37.39814268487807,8.836565096952908
1533446669,-122.0278857150977,37.39829813235775,8.836565096952908
1533446671,-122.02788,37.39832000000001,8.836565096952908
1533446673,-122.02782884316306,37.39847347056713,8.836565096952908
1533446675,-122.02781999999999,37.39850000000001,8.836565096952908
1533446677,-122.02778257177454,37.398655951138856,8.836565096952908
1533446679,-122.02776,37.39875,8.836565096952908
1533446681,-122.02772107031548,37.39890571900153,8.836565096952908
1533446683,-122.02768999999999,37.399029999999996,8.836565096952908
1533446685,-122.02764398077393,37.39918449378479,8.836565096952908
1533446687,-122.02759796145295,37.39933898756957,8.836565096952908
1533446689,-122.02755194203712,37.399493481354334,8.836565096952908
1533446691,-122.02755,37.3995,11.35
1533446693,-122.02737385804396,37.399648330101634,11.35
1533446695,-122.02736000000002,37.39966,11.35
1533446697,-122.02712619810312,37.39974416870538,11.35
1533446699,-122.02711,37.39975,11.35
1533446701,-122.02685878097842,37.39970813021921,11.35
1533446703,-122.02681,37.3997,11.35
1533446705,-122.02663385794487,37.399551669881674,11.35
1533446707,-122.02662,37.39954,11.35
1533446709,-122.0265815957405,37.399338377660186,11.35
1533446711,-122.02658,37.399330000000006,11.35
1533446713,-122.02669511306793,37.39914773766364,11.35
1533446715,-122.0267,37.39914,11.35
1533446717,-122.02692194769396,37.39903756266239,11.35
1533446719,-122.02696000000002,37.39902,11.35
1533446721,-122.0272166857377,37.39902000004681,11.35
1533446723,-122.02726,37.39902,11.35
1533446725,-122.02751421131802,37.398991754315546,11.35
1533446727,-122.02753,37.39899000000001,28.636608344549128
1533446729,-122.02815431083307,37.39912682102902,28.636608344549128
1533446731,-122.02877862280592,37.39926364205803,28.636608344549128
1533446733,-122.0294029359186,37.39940046308704,28.636608344549128
1533446735,-122.03002725017107,37.399537284116036,28.636608344549128
1533446737,-122.03065156556342,37.399674105145024,28.636608344549128
1533446739,-122.03127588209554,37.399810926174005,28.636608344549128
1533446741,-122.03190019976749,37.39994774720298,28.636608344549128
1533446743,-122.03252451857936,37.400084568231954,28.636608344549128
1533446745,-122.03314883853108,37.400221389260906,28.636608344549128
1533446747,-122.03328,37.40025,28.636608344549128
1533446749,-122.03390519723894,37.40038427315735,28.636608344549128
1533446751,-122.03453039559805,37.400518546314686,28.636608344549128
1533446753,-122.03477,37.40057,28.636608344549128
1533446755,-122.03539384388534,37.400708196168,28.636608344549128
1533446757,-122.03601768892116,37.40084639233598,28.636608344549128
1533446759,-122.03635,37.400920000000006,28.636608344549128
1533446761,-122.03697485888529,37.401055279770716,28.636608344549128
1533446763,-122.03732,37.40113,28.636608344549128
1533446765,-122.03794370599877,37.40126860162553,28.636608344549128
1533446767,-122.03804,37.40129,28.636608344549128
1533446769,-122.03866370732314,37.40142860164647,28.636608344549128
1533446771,-122.03867,37.40143000000001,28.636608344549128
1533446773,-122.03929549025328,37.40156343829593,28.636608344549128
1533446775,-122.03941999999999,37.40159000000001,28.636608344549128
1533446777,-122.04004616877899,37.401721418691174,28.636608344549128
1533446779,-122.04023,37.401759999999996,28.636608344549128
1533446781,-122.04085309555995,37.40190033832069,28.636608344549128
1533446783,-122.04133999999999,37.40201,28.636608344549128
1533446785,-122.04196449287399,37.40214636846065,28.636608344549128
1533446787,-122.04258898688444,37.40228273692129,28.636608344549128
1533446789,-122.04321348203139,37.40241910538191,28.636608344549128
1533446791,-122.04383797831484,37.40255547384253,28.636608344549128
1533446793,-122.0444624757348,37.402691842303135,28.636608344549128
1533446795,-122.0445,37.4027,28.636608344549128
1533446797,-122.04512433486276,37.402836840837935,28.636608344549128
1533446799,-122.04523,37.40286,28.636608344549128
1533446801,-122.04585492902625,37.40299512237293,28.636608344549128
1533446803,-122.0464798591794,37.40313024474585,28.636608344549128
1533446805,-122.04671,37.403180000000006,28.636608344549128
1533446807,-122.0473324141422,37.403322266326654,28.636608344549128
1533446809,-122.04741,37.40334,28.636608344549128
1533446811,-122.04803434907473,37.40347681527005,28.636608344549128
1533446813,-122.04865869928949,37.40361363054009,28.636608344549128
1533446815,-122.04928305064422,37.40375044581014,28.636608344549128
1533446817,-122.049907403139,37.40388726108017,28.636608344549128
1533446819,-122.04992,37.40389,28.636608344549128
1533446821,-122.050542483993,37.40403208964617,28.636608344549128
1533446823,-122.05084,37.4041,28.636608344549128
1533446825,-122.05145969749208,37.40424958292703,28.636608344549128
1533446827,-122.05171,37.404309999999995,28.636608344549128
1533446829,-122.05232362357869,37.404474631371116,28.636608344549128
1533446831,-122.05253,37.40453,28.636608344549128
1533446833,-122.05314072507872,37.404701301609094,28.636608344549128
1533446835,-122.05335,37.404759999999996,28.636608344549128
1533446837,-122.05396112194671,37.40493041038004,28.636608344549128
1533446839,-122.05439,37.40505,28.636608344549128
1533446841,-122.05500462819721,37.40521226385175,28.636608344549128
1533446843,-122.05561925772548,37.40537452770349,28.636608344549128
1533446845,-122.05564,37.40538,28.636608344549128
1533446847,-122.05625861450001,37.40553241248984,28.636608344549128
1533446849,-122.05633000000002,37.40555000000001,28.636608344549128
1533446851,-122.05695258266434,37.40569185478907,28.636608344549128
1533446853,-122.05712,37.40573000000001,28.636608344549128
1533446855,-122.05774533491837,37.4058640026764,28.636608344549128
1533446857,-122.05837067095513,37.405998005352785,28.636608344549128
1533446859,-122.05852000000002,37.40603,28.636608344549128
1533446861,-122.0591446070465,37.40616613513567,28.636608344549128
1533446863,-122.0597692152279,37.40630227027135,28.636608344549128
1533446865,-122.06008,37.40637,28.636608344549128
1533446867,-122.060704900257,37.4065052916592,28.636608344549128
1533446869,-122.0613298016425,37.4066405833184,28.636608344549128
1533446871,-122.06195470415639,37.40677587497757,28.636608344549128
1533446873,-122.06201999999999,37.40679,28.636608344549128
1533446875,-122.06264174820484,37.40693417370593,28.636608344549128
1533446877,-122.06271,37.40695,28.636608344549128
1533446879,-122.06333445406784,37.40708659937442,28.636608344549128
1533446881,-122.06335,37.40709,28.636608344549128
1533446883,-122.06397503944224,37.40722490290972,28.636608344549128
1533446885,-122.06460008001001,37.40735980581943,28.636608344549128
1533446887,-122.06474,37.40739000000001,28.636608344549128
1533446889,-122.06536345566496,37.40752945760354,28.636608344549128
1533446891,-122.0655,37.40756,28.636608344549128
1533446893,-122.06612689770564,37.40768935985332,28.636608344549128
1533446895,-122.06613000000002,37.40769,28.636608344549128
1533446897,-122.06675217441115,37.40783302935832,28.636608344549128
1533446899,-122.067,37.40789,28.636608344549128
1533446901,-122.06761783056452,37.40804445820896,28.636608344549128
1533446903,-122.0678,37.40809,28.636608344549128
1533446905,-122.06840452563245,37.408274716546416,28.636608344549128
1533446907,-122.06851999999999,37.40831,28.636608344549128
1533446909,-122.06911272372213,37.40851745332796,28.636608344549128
1533446911,-122.06912,37.40852,28.636608344549128
1533446913,-122.06969936266087,37.40875004142474,28.636608344549128
1533446915,-122.0698,37.40879,28.636608344549128
1533446917,-122.07037850506538,37.40902140247225,28.636608344549128
1533446919,-122.0705,37.40907,28.636608344549128
1533446921,-122.07107936606394,37.40930004277595,28.636608344549128
1533446923,-122.07118,37.40934,28.636608344549128
1533446925,-122.0717555461872,37.409576018369116,28.636608344549128
1533446927,-122.07233109418765,37.40981203673821,28.636608344549128
1533446929,-122.07257,37.409909999999996,28.636608344549128
1533446931,-122.0731468506644,37.41014400724409,28.636608344549128
1533446933,-122.07363,37.41034000000001,28.636608344549128
1533446935,-122.07420952200113,37.410569810450454,28.636608344549128
1533446937,-122.07421,37.41057,28.636608344549128
1533446939,-122.07479028275058,37.410798598931926,28.636608344549128
1533446941,-122.07537056727205,37.41102719786386,28.636608344549128
1533446943,-122.07553,37.41109,28.636608344549128
1533446945,-122.07611259556506,37.41131486345948,28.636608344549128
1533446947,-122.07667,37.411530000000006,28.636608344549128
1533446949,-122.0772516308836,37.411756439092066,28.636608344549128
1533446951,-122.07783326352545,37.41198287818413,28.636608344549128
1533446953,-122.07798,37.41204000000001,28.636608344549128
1533446955,-122.07856196776835,37.41226589878069,28.636608344549128
1533446957,-122.07914393729178,37.41249179756138,28.636608344549128
1533446959,-122.0795,37.41263,28.636608344549128
1533446961,-122.0800758567733,37.412865578899755,28.636608344549128
1533446963,-122.08038,37.41299,28.636608344549128
1533446965,-122.08094785848994,37.41323752887261,28.636608344549128
1533446967,-122.08116,37.41333,28.636608344549128
1533446969,-122.08170818217815,37.413604091303505,28.636608344549128
1533446971,-122.08176000000002,37.41363000000001,28.636608344549128
1533446973,-122.08229741018259,37.41391723666057,28.636608344549128
1533446975,-122.08234000000002,37.41394,28.636608344549128
1533446977,-122.08286255932137,37.41424403463943,28.636608344549128
1533446979,-122.08288999999999,37.41426000000001,28.636608344549128
1533446981,-122.08339392511806,37.41458327284477,28.636608344549128
1533446983,-122.08341999999999,37.4146,28.636608344549128
